,hash,default
0,5bf9ab98edd254dee1162d6f1863053e040cf828,0.0011431268002423975
1,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.0011431268002423975
2,37a1ad069a800f5ef98286f25fb3fb632375168d,0.0011431268002423975
3,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.0011431268002423975
4,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.0011431268002423975
5,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.0011431268002423975
6,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0011431268002423975
7,49e00940a82f9590d774539cd188b634c29fc39f,0.0011431268002423975
8,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.0011431268002423975
9,ae88e02a48c4744afd22c63be388870037f3c84c,0.0011431268002423975
10,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.0011431268002423975
11,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.0011431268002423975
12,a5e5e51187d4476841503ce816924ea99936dba0,0.0011431268002423975
13,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.0011431268002423975
14,388e8197e15403345950edc23ae5fc7a3cb0f644,0.0011431268002423975
15,9b7e890b014f6ad3b4288246f0565f7afd6eca84,0.0011431268002423975
16,96727cf007217256700a1d805569a73d2171f1d5,0.0011431268002423975
17,330435bb3420d798de08f86bf47287e55cf9e516,0.0011431268002423975
18,dae4f67c797176c66281101be8f3b4d6c424735c,0.0011431268002423975
19,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,0.0011431268002423975
20,19b66496e248a4e4954a2a43f7100169a355236f,0.0011431268002423975
21,7b4c8731353586b50756be3b5c6e134211840876,0.0011431268002423975
22,cef4dc9d91d980c3df816de00154a22e96439fa4,0.0011431268002423975
23,af0dfce126a1d83cc33b8da9d91bce664f5d5297,0.0011431268002423975
24,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,0.0011431268002423975
25,8bd5dddda46805928bba355a288815831c50c96c,0.0011431268002423975
26,abdd996ee5a40889ac627445ebfda19bfec326d0,0.0011431268002423975
27,74afdda39be21af56b8f9ea9abdb1e8f994e5350,0.0011431268002423975
28,491f41acd2c6a0e7886662a2448b3d245ae432a9,0.0011431268002423975
29,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,0.0011431268002423975
30,0437b83a931c5cc24296deecaa52d825e4d377e1,0.0011431268002423975
31,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,0.0011431268002423975
32,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,0.0011431268002423975
33,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,0.0011431268002423975
34,4edd4375472f23c43048e078ba2db1826957f0e7,0.0011431268002423975
35,60f539b37514a9eb13c1ebfb8a252934f9084d30,0.0011431268002423975
36,4d2b5850488013319ff8354a1e764a0a2064fe63,0.0011431268002423975
37,5eff78bb16df99ffe2e9cad86c4ec649893c0646,0.0011431268002423975
38,df40e550d442e910826e4817d38cebb902f48d77,0.0011431268002423975
39,760800d2c602b1c4e1a10d3a0ba12944df28cc73,0.0011431268002423975
40,f1a247f9952085db72c3f8248f8336a0961d825c,0.0011431268002423975
41,473a68a53028f8a24b88bb9fc08b38dc3b69800e,0.0011431268002423975
42,3963ed0ea4e7d89174b1e992d84b47c0751f533f,0.0011431268002423975
43,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,0.0011431268002423975
44,de446a536903f906969a1c5860a32ba11078a5ae,0.0011431268002423975
45,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,0.0011431268002423975
46,b6c7048bfd72a999f0cd948a346de94fe13f8123,0.0011431268002423975
47,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,0.0011431268002423975
48,124dc4ebed8b805206e9ec1f25963877011ed93a,0.0011431268002423975
49,a7adfda540f88d765f10ae8963abe4ae43cbfb34,0.0011431268002423975
50,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.0011431268002423975
51,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,0.0011431268002423975
52,40fad321343dd8a28129c668c8037a35e9b33989,0.0011431268002423975
53,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,0.0011431268002423975
54,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,0.0011431268002423975
55,7eaac94d183888639422c7b55471613f1d5bce18,0.0011431268002423975
56,62991d50511f75e58c4c57f40e84de25a8d7e7dd,0.0011431268002423975
57,94d3302039856667988f82d637f9a35998d19a79,0.0011431268002423975
58,eb167a3fe540780f397a14817f54a95333fbcc6c,0.0011431268002423975
59,cea994fac86dbc5af7bee3f15fc5b475a99163fa,0.0011431268002423975
60,917c6f18ba6691bd29e7e103b65dff75af735faf,0.0011431268002423975
61,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,0.0011431268002423975
62,e180d2aec3fe18bfc5ad1505659a23003929c76e,0.0011431268002423975
63,2fd9ff8277ad25aa386c3432b6ebc35322879d91,0.0011431268002423975
64,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,0.0011431268002423975
65,6894bbc6d396b87464cbc21516d239d5f94f13b7,0.0011431268002423975
66,d5064d4ab5152c71c4b639fe581cc80b74a103e4,0.0011431268002423975
67,1b3543cc456c352df8550ae2f0db0a5cfe422f35,0.0011431268002423975
68,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,0.0011431268002423975
69,91411eea6306d5b9aabab4b5abf5a16df4c3396b,0.0011431268002423975
70,459bfb4af46de23e01e215784520aa2b81393dfe,0.0011431268002423975
71,0c32bb4140215f99b935eae9001eabb10e3c47dc,0.0011431268002423975
72,901211eddd5e17c8c7c85bc5f791679559d4efb5,0.0011431268002423975
73,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,0.0011431268002423975
74,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,0.0011431268002423975
75,5db7e2e6f805c180a0f117c6faa204f757b512ca,0.0011431268002423975
76,2c36dbbd6dd13b449c43dca85493f94022f19f9d,0.0011431268002423975
77,8087e1de04d011f7ce66bf80dbef4a0599b14f7a,0.0011431268002423975
78,24192935730d6dbb24e3d11b7f40f309b786c0ad,0.0011431268002423975
79,105e175a7708a05886d06a24ed2b60bdd6cf329c,0.0011431268002423975
80,9da90debf54029a50502fd759c8de56f2dc47129,0.0011431268002423975
81,928425156abfa65a613fac016f86d6a3b6c03768,0.0011431268002423975
82,5a59087fa5badc20e2cd5264f7cfc6911fc6fb12,0.0011431268002423975
83,c9bfd4eb68e61c67aa27ed0cb2788f60d11cf354,0.0011431268002423975
84,2e9169601aff252a661b845399ec61c3e575407f,0.0011431268002423975
85,59a97520cf0aa68b92a775d809e1cb67d886b50c,0.0011431268002423975
86,b074b21c326ecaa6b6519fc7dfcf54fa4e4457af,0.0011431268002423975
87,ef0957302c6383524448cef2cd4cf18c7da18ea8,0.0011431268002423975
88,5cfc2d3ca06fb6afc95c16db172f710ed6e7eed4,0.0011431268002423975
89,aba1b4a7864752b005c9f5d1bd58fa02e08ccff4,0.0011431268002423975
90,32f382c86f384a02eeb87f67fea806e6b9961b5c,0.0011431268002423975
91,33351f646e0b523139fbba4986eba54a3bfe55a7,0.0011431268002423975
92,90133e16d02c67206e350ce222d76f938596706f,0.0011431268002423975
93,26527695f9ee7b7bc3fdd3af67d7e8b068cb1e0b,0.0011431268002423975
94,5b16107a537c0ebd2e4517c02ecfb9a24f54c827,0.0011431268002423975
95,cd3b44d5f0915245138d44fdb3ee376601e34716,0.0011431268002423975
96,f77c5e83c07985aacbddb89525785a3f66ce1b3b,0.0011431268002423975
97,4f2b219647ae6a7928590be2b709894ae2403274,0.0011431268002423975
98,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.0011431268002423975
99,2fc96a0bc15624d7f1f74750bddffeca46f1e73c,0.0011431268002423975
100,20f22d849002d80485787adeb8a7340dab159f94,0.0011431268002423975
101,cdbc935201f3c322a312e8ae8b78d044cbe27bf4,0.0011431268002423975
102,5134132ae9cc9c3fba1d5420353277cf3d96eb90,0.0011431268002423975
103,c2dd245047ff2eb80972600163ecac9048d74e1f,0.0011431268002423975
104,965b41d418e6100c1afae0b6f818a7ef152bc25d,0.0011431268002423975
105,0b9b176dcef7f14f56dbd543c89e6da6c6b7b2e4,0.0011431268002423975
106,1be88ff070cce6ac720804e861583682564f7e0d,0.0011431268002423975
107,bcce3ac27e05ffd10584c3c8c666dade21714d1f,0.0011431268002423975
108,5b126f882bc90a22f7fe20518f727eafe8238d86,0.0011431268002423975
109,ad0049026f4afa5d6e8312c1a46b3777be396104,0.0011431268002423975
110,9ae4a0d1ebc52a556ed13248172e8280ad9fc6bd,0.0011431268002423975
111,d5010b129e4f3714dcad04eb7115372848fbce36,0.0011431268002423975
112,b3f41eeafd2708a6b519cf3c7ba3576dfa1cc5b3,0.0011431268002423975
113,637af579ef5985bd8c267817cf445aca5bb34531,0.0011431268002423975
114,e1968acbedfb312b47993ac2869a5f544383195b,0.0011431268002423975
115,974a54058fe52ead24bc54a0015d3e065f78f5e3,0.0011431268002423975
116,54c2a266780c02852003330f59bf3bf20e36eaa0,0.0011431268002423975
117,fed47a489e3da26fffb98a6dda32dbc9ba0f63c3,0.0011431268002423975
118,b03c575834a68f3a8dad5e2974ccee7fa76003ac,0.0011431268002423975
119,68439794b84836f43ec389be0e702ff64ee76d44,0.0011431268002423975
120,dfd4c9de8d849363e3d4cda7a0792ed0670165cf,0.0011431268002423975
121,5ff70eb0fd61a39207d5166479507e1b099cb707,0.0011431268002423975
122,1c58504eec43f9ba18ac835131fed496fb59772d,0.0011431268002423975
123,1cb387128f66895b42c19578ccd60c34649de988,0.0011431268002423975
124,2582c681082e6c2c74d424e255afa8efefa4f899,0.0011431268002423975
125,43ca3a5bd882dc69bca0fa777113e6821c9f44e0,0.0011431268002423975
126,22356fc0ec8ca50aeb8f40633f7c7d906a648ab8,0.0011431268002423975
127,243dc1e90e59daf18b17a6a1ebb705cc7bc66e92,0.0011431268002423975
128,078ac01a85c4db46e7f148829c2e0d0e0f30c36f,0.0011431268002423975
129,77c5841b93873bb1d71c38be3e41cf81ede59743,0.0011431268002423975
130,f0a74b2d4e50a1b4f9d9189c6b2e31b920913a8b,0.0011431268002423975
131,5d8bcae56a337d21d7bf60d042c7dff32d91b451,0.0011431268002423975
132,642181c76b11bd1cc87ee7443d3ee215744df0fd,0.0011431268002423975
133,f01b4e54a4b46a84a5a79b03bd2bd2f21b190f12,0.0011431268002423975
134,170d1bbf566937452fd9bf14a84a69c9edb43277,0.0011431268002423975
135,18bfeaf2716001afa8785638a75f90259dbc8aa1,0.0011431268002423975
136,12f9da5615e6c1e387a9101a8923867343dfaeca,0.0011431268002423975
137,3310cd0e8f1b36d7da8c1352441b1240be4bedc5,0.0011431268002423975
138,9ccb42d02f7b3fb2b47854bbd4ab418676e6be42,0.0011431268002423975
139,ad5d58c29ab4793cd66afa07eed0f77c7ad59dc4,0.0011431268002423975
140,081c7230546861259bac75a316338b1c00005d5e,0.0011431268002423975
141,3f6dba405c259a41e91077868f54722ef0a2a325,0.0011431268002423975
142,2ac14a153ed79377130a38e1425574e97602455e,0.0011431268002423975
143,8c2112dfb073c069a56d8840a21ac2ee69f920e0,0.0011431268002423975
144,8626a559680d9d6e681c02e703bcaf3de389fc6d,0.0011431268002423975
145,caa9b6045cedfaf0a4735bd2be55164549a4ddcf,0.0011431268002423975
146,c67396b805291e1a880084e701f160b21d2b4b1d,0.0011431268002423975
147,063b3140ec3792f0420da9f386d8240693213ec9,0.0011431268002423975
148,569dfcd79aeb2a584e008861e5e29b7b5115d94e,0.0011431268002423975
149,0f6a3aaa34fe72586f8c66ecc4744fc960d62ae2,0.0011431268002423975
150,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.0011431268002423975
151,e78d0764d414952716ec75e3c44a74359643cffc,0.0011431268002423975
152,76b711ad87d114f0f7926877adccf14dce04614c,0.0011431268002423975
153,42228fcb513c08729f822fa6be70e16a7a68067f,0.0011431268002423975
154,1f3650643f341af8ca5c12529a479d73d3103895,0.0011431268002423975
155,9005d7df9b644b3b3de55118b7f7ffa026e4284b,0.0011431268002423975
156,51d1a99a84f5e2183b79dcc04713ffd90cb0caf2,0.0011431268002423975
157,8f7adad487ebac177964a577f5d263da975d8333,0.0011431268002423975
158,3ac8f65681e2ee55c8b8bbb25f1d4aacba07d9bc,0.0011431268002423975
159,e44d0ecad9a8565b5f159c674e2001e725e58bfc,0.0011431268002423975
160,4b9f7b54219c1a653ca8fa2fb53f96ea54a765d8,0.0011431268002423975
161,b489287af94b32d6a6d550c6e05f1cf92adf3248,0.0011431268002423975
162,efa7bad30d92f5f58448e753b3d280d3bea157be,0.0011431268002423975
163,c6916f44904b46c7c7bdb92ceb5242f3f6e00474,0.0011431268002423975
164,fc1f196584ff6dd530982febba2322679317c632,0.0011431268002423975
165,c31ba764540a12843b3caf711b447fe3e08c5a46,0.0011431268002423975
166,52c9e6f2e3e72081576fc7f629fe3eb0c67b143b,0.0011431268002423975
167,b38ccec64c502579f48c1fc13d0b34f689171f25,0.0011431268002423975
168,40d5ce5437db00f6507580651ec5c6dffc161134,0.0011431268002423975
169,0b516d28e606d97266a95234a8deea268ecc3ec8,0.0011431268002423975
170,e51992aa22f9868ac4ab09608c5ba98cc93fb590,0.0011431268002423975
171,73e7d8e82efde0fbed5b888f31bd894d5d7d6936,0.0011431268002423975
172,11c1e161be588da14a501f54d8a3974bee7a03f3,0.0011431268002423975
173,1d598997543637b9882d1663117b573210a20583,0.0011431268002423975
174,99d056fde04538ffacc877cfaea926ab979ea824,0.0011431268002423975
175,2f790d8768095a7c237794eaff31b8ae4a0411f9,0.0011431268002423975
176,9eb7560e77c43af561f5242cf30df6b1d7442e83,0.0011431268002423975
177,8dfaa4a5e0ca329e16a853d5982ea5af5d044b47,0.0011431268002423975
178,482625dd29b4f3f3c43a731611063286f8bffb73,0.0011431268002423975
179,dc854841806549086812aeeaa6d5c2e98799a4be,0.0011431268002423975
180,cf7b712691a960cbcd6a744350c83a95f8d0154e,0.0011431268002423975
181,b57c5349442d11f7f72aacec299e2c6740ec0a32,0.0011431268002423975
182,630f094b99afa8c693652066a3fb8918b9f3e142,0.0011431268002423975
183,897431cc9207af9cbc34ce6295dd44256aad5db0,0.0011431268002423975
184,e800a3e08a1cc4cff200e5b837d5e027cc55c82a,0.0011431268002423975
185,517f53dc91164f4249de9dbaf31be65df02ffde7,0.0011431268002423975
186,96c21f037679c0766142fa8dc3fb143b5927439f,0.0011431268002423975
187,bcb036a58aac566d4050b163a0f6b77e09c40123,0.0011431268002423975
188,6d6df47fefdc503fbcffd8cb14a5daaa956ef220,0.0011431268002423975
189,6ee49178517088966e63c2aedf6a8a5779ad5384,0.0011431268002423975
190,59984a3596e00e088b10c58f02856e8088fcd4df,0.0011431268002423975
191,619422b493eaf88c42373af1725ac0aa2297fa91,0.0011431268002423975
192,017f717934274e481f1304d3c2f52bfaa193e7f2,0.0011431268002423975
193,f80584a48ca9bcb2ff451a017bee2479ad78aa28,0.0011431268002423975
194,651bb25d6b409b9031c40cf33f991d24f350edd3,0.0011431268002423975
195,a695a9f240922790c8062b3349fe07812eabd251,0.0011431268002423975
196,87964f1c5738492b152e80f7e38010c69214e5ae,0.0011431268002423975
197,389f56c80c9d940d79fe4136b7a99f8d29aef8d8,0.0011431268002423975
198,20f10762fc20a29923b6943235c2577b8e3ac9f3,0.0011431268002423975
199,cc7038fb59f8dbe8ff08cae4723aca38169a5a59,0.0011431268002423975
200,05595e9afdb11b664898a5eacaec6c7d1e284cf9,0.0011431268002423975
201,92b880f64024c0694c69a6397568ce758102f9d8,0.0011431268002423975
202,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.0011431268002423975
203,e67737e2e63e36161c8f80715c0a347e46a06d91,0.0011431268002423975
204,d13a4f06ea84da112d5069b3fde148e307e7f94c,0.0011431268002423975
205,4cd98714b665b389833f1d8b4b1d2df9e12685ad,0.0011431268002423975
206,909d6b8fabe2f0fcdeba6927e4506f19aae52f2e,0.0011431268002423975
207,44e26f24621ce86ed6b24bfba4a04e82319d7bf0,0.0011431268002423975
208,4753652c605833e2398d7e46b754a71729a54713,0.0011431268002423975
209,92bda60074d0afcc3d29a0131037f11b350a99d7,0.0011431268002423975
210,6f8d7fd467b69229c0a7ed3662966573e8b3d85c,0.0011431268002423975
211,ae6ba5d215451273990f2826f2cf28f091d71446,0.0011431268002423975
212,4200221ea22bf6c49a4038908aca75b2b07af0fe,0.0011431268002423975
213,100e7b8459858805bc66af122445495fb840bdca,0.0011431268002423975
214,6c9ecdf2847d03d04f5111d6df427a29fbb36319,0.0011431268002423975
215,22724bac3465e6f699313cb6301722cddc6351b3,0.0011431268002423975
216,7309a004dc0f206f7dfc8d355711a2d8d7c9c62c,0.0011431268002423975
217,2ded173ae40ef8368e93367a02fc7db0b02cd34c,0.0011431268002423975
218,14c3c183aa6b8bf504e8b763a3ce0c8ddd0ef6b6,0.0011431268002423975
219,58dbafac8dec98557fb99e7884a970e2ed9a9973,0.0011431268002423975
220,ad5ad8a3e6a3e8533c5c5ec6e40bd90fa4d733c5,0.0011431268002423975
221,30bf46c0538266ade0ac0e1a18486a226196b738,0.0011431268002423975
222,b022f204f697e8ef6c719fc8e84bcf5dad8ba6c3,0.0011431268002423975
223,deb794394108dd27f27a5a2781bf3b5131ffff65,0.0011431268002423975
224,1a5462651bbf61adcf1816f2253eeca2b26ca162,0.0011431268002423975
225,e525a8f83f84fadc3f80d3be3b497066022d108b,0.0011431268002423975
226,13080b05787e1379cc30e18840ce704475b56179,0.0011431268002423975
227,9babf6596876be7be02e823688a2b359756e27f3,0.0011431268002423975
228,86721b1a6f3cb941365b8dd785691d56e5fe2c22,0.0011431268002423975
229,ecf407ec846324cabaa0afd4bcfbe90899c94da1,0.0011431268002423975
230,666b17976e1ee7bb2079259831ccba41d37cf078,0.0011431268002423975
231,2f3b82638a24204a13c9b16a3a36a59f199df41d,0.0011431268002423975
232,8931a70dbe29e0964cffbbf7637464229688c833,0.0011431268002423975
233,872c6b7de255059a580de414d0030f86471193b1,0.0011431268002423975
234,d3e64fcf2b1c97d75bae731107cf01d6c0e37caa,0.0011431268002423975
235,e66453568b685dee47d6e6e634b3a47edffcaeed,0.0011431268002423975
236,ae821835fdb8732aa2bb4ff10f45fb7981fb92ff,0.0011431268002423975
237,9ff05dc5d5afd4e801f1acf27b33ca2ed74c48f8,0.0011431268002423975
238,ba9f93d8ad9763ef9867bac5761a40fa4770aa82,0.0011431268002423975
239,bb402268b0fdc403b05a38a20b7bc324759b41f1,0.0011431268002423975
240,c6e27fb0188d77e86fa30c8bb3fcce8f1b398202,0.0011431268002423975
241,84a4c4b03a43c915151193685588f80759f2ea44,0.0011431268002423975
242,7f836a9aca57de7fcae188b66ee1d8b60c6fc7b1,0.0011431268002423975
243,e4a8977758f56d4e1b5efc6117e515490b278b46,0.0011431268002423975
244,5d683506587aad4acf689db4145f41a6d6f6ca52,0.0011431268002423975
245,94df9336010b9515cbad0d9754edf1ec94d54f27,0.0011431268002423975
246,823c59c659832c0a9b95829dbc5ebe7f5c81e1d2,0.0011431268002423975
247,beb031d64b42f4643d1ba5186c091fb1328ac8c9,0.0011431268002423975
248,5294c82afa7d5f20152ee5b0d1406a909b735307,0.0011431268002423975
249,1327a530ea88b83cac8591a402a61bd9a00ecd0a,0.0011431268002423975
250,56f444a0c50d949bf9eba653bb91346fdb8f1069,0.0011431268002423975
251,5f7114ca823736e3f55176cf6a3fbeb77efe0279,0.0011431268002423975
252,3d99ec9df4d90656286d0482f0f50af886616a96,0.0011431268002423975
253,59e8fc601bf38c94bf1ee0a7153a7ee385133e4b,0.0011431268002423975
254,a813a5feb53cef3b22d60599ec330cc945f1b85c,0.0011431268002423975
255,8b81727c50fd7dcb99e4644e8d76f2eaedc4d066,0.0011431268002423975
256,bb63a1a49bf1fe766ceab3237e0003aef5f19854,0.0011431268002423975
257,50ce0fce70cac779919d97578381a9d762f42594,0.0011431268002423975
258,3ba84d2fedf30aba7d47f81e36bbf265745c4e1c,0.0011431268002423975
259,892a3fa83ca8ef2db9d896efb482f88ad21d6b5b,0.0011431268002423975
260,411fa9ba04f904f3038175fc05722adb545fe954,0.0011431268002423975
261,125b0c82053c42c43d1b4b36c6184ae71c75c548,0.0011431268002423975
262,bd8be5417632c019dbc1d36400052805f95a372c,0.0011431268002423975
263,b58bbb72ae0e24d7e03fd18f6f3fbdfe95481f8e,0.0011431268002423975
264,4f88a0267a3a4992aacde45df7719fdef713bedc,0.0011431268002423975
265,a6b4b2bdd6baf2afde27284097426e93912452e9,0.0011431268002423975
266,fe610388a1f25c8d8ad80fbedd8117d91fdce9db,0.0011431268002423975
267,32ae22722fc1f665a90d16b110c219b1c24c857e,0.0011431268002423975
268,0eb532de60c9caaaa568ea294e7e1427265b6552,0.0011431268002423975
269,19efe2199845d1ba5464795eed89a347c70d22d8,0.0011431268002423975
270,5e8ad11b75245caf2d158eacf369b011ef262795,0.0011431268002423975
271,8cb86fd7b454b40c7b822146d5e26c55fdc183ec,0.0011431268002423975
272,84c63b626c640a2473bd8cd0f8c38270d6ef5d3b,0.0011431268002423975
273,249198b3df5fa16da4417501fa8a329043ddd20d,0.0011431268002423975
274,8ab709c26db9d10fb9365c8faf05b395822482c0,0.0011431268002423975
275,d329a66dbb9710aefd03cce6a8b0f46da51490ca,0.0011431268002423975
276,f10a3df5f0b8434bf7c33faf00719c84333e65a0,0.0011431268002423975
277,29f0b532988640cf2441b5eeaf57f87296ea111f,0.0011431268002423975
278,f6196441b7240c0fa862790efdfb1a62bf557744,0.0011431268002423975
279,dcf1614dfc11f9004e408ed8c833980c951c541e,0.0011431268002423975
280,78d7ab3d0c35cb8aa0cdf449e0db1472e6ad60dc,0.0011431268002423975
281,84809accddc771d525319c227d78c0152b1f7874,0.0011431268002423975
282,d41b43ebdac8ae6110598649401dfd780194fc3d,0.0011431268002423975
283,6ce63913d3533bdf4028ab6bfcf0e1d3a91820ee,0.0011431268002423975
284,41e254f96e8d5bd558d2edbf8b198eb4143e8b74,0.0011431268002423975
285,66c756ce333dc40120d4dd77b14517c6819cd410,0.0011431268002423975
286,a7e65a0bfced15f1ebee9c9d4a6b49d6008007a6,0.0011431268002423975
287,16692b1a3c241245fabb98741c0e90e630ab3822,0.0011431268002423975
288,fc2518ba6b11fc52b0ff477b9e83576be90562d8,0.0011431268002423975
289,78593a1059f0a9c04385f97b2c1caa221efefa5f,0.0011431268002423975
290,fc92666e6331a0b9b7832a3ff0e6dd5b2822a0de,0.0011431268002423975
291,471a2ceaf3f0b77ca63003b196e8ba8c54283806,0.0011431268002423975
292,a699f2879ab3836fe6d1619c518c85956a3075c1,0.0011431268002423975
293,ba5205c1b8a7bebdf37535c701ffcd8bd79362bb,0.0011431268002423975
294,a597fe9e738768d97c398a869fd188860b3047b2,0.0011431268002423975
295,daffccfa95251024a814139a622feb367e7c74c0,0.0011431268002423975
296,da0d66baff4731e13017e7e0802eded966b85664,0.0011431268002423975
297,c65e5dc7c91bbb257e98e6b61e5e827db49c1552,0.0011431268002423975
298,37d2ec8dc68aef30f784eb35cdd64f78dbcd076c,0.0011431268002423975
299,3f11db40d80b6ff122f41185b0b93637bdff0e39,0.0011431268002423975
300,543655176a05e2f6a54dbbadfb754416f14fb215,0.0011431268002423975
